Route_ID,START_LAT,START_LONG,END_LAT,END_LONG,Day,Time,Time_Taken
364,-37.86703,145.09159,-37.82506,145.078,Friday,7:0,11 mins
365,-37.86703,145.09159,-37.82506,145.078,Friday,12:0,13 mins
366,-37.86703,145.09159,-37.82506,145.078,Friday,18:0,14 mins
367,-37.86703,145.09159,-37.82506,145.078,Saturday,7:0,10 mins
368,-37.86703,145.09159,-37.82506,145.078,Saturday,12:0,14 mins
369,-37.86703,145.09159,-37.82506,145.078,Saturday,18:0,13 mins
370,-37.86703,145.09159,-37.82535,145.07827,Monday,7:0,12 mins
371,-37.86703,145.09159,-37.82535,145.07827,Monday,12:0,12 mins
372,-37.86703,145.09159,-37.82535,145.07827,Monday,18:0,14 mins
373,-37.86703,145.09159,-37.82535,145.07827,Friday,7:0,12 mins
374,-37.86703,145.09159,-37.82535,145.07827,Friday,12:0,13 mins
375,-37.86703,145.09159,-37.82535,145.07827,Friday,18:0,14 mins
376,-37.86703,145.09159,-37.82535,145.07827,Saturday,7:0,10 mins
377,-37.86703,145.09159,-37.82535,145.07827,Saturday,12:0,14 mins
378,-37.86703,145.09159,-37.82535,145.07827,Saturday,18:0,13 mins
379,-37.86703,145.09159,-37.82527,145.07757,Monday,7:0,12 mins
380,-37.86703,145.09159,-37.82527,145.07757,Monday,12:0,13 mins
381,-37.86703,145.09159,-37.82527,145.07757,Monday,18:0,14 mins
382,-37.86703,145.09159,-37.82527,145.07757,Friday,7:0,12 mins
383,-37.86703,145.09159,-37.82527,145.07757,Friday,12:0,13 mins
384,-37.86703,145.09159,-37.82527,145.07757,Friday,18:0,14 mins
385,-37.86703,145.09159,-37.82527,145.07757,Saturday,7:0,10 mins
386,-37.86703,145.09159,-37.82527,145.07757,Saturday,12:0,13 mins
387,-37.86703,145.09159,-37.82527,145.07757,Saturday,18:0,13 mins
388,-37.86703,145.09159,-37.79611,145.08372,Monday,7:0,15 mins
389,-37.86703,145.09159,-37.79611,145.08372,Monday,12:0,17 mins
390,-37.86703,145.09159,-37.79611,145.08372,Monday,18:0,19 mins
391,-37.86703,145.09159,-37.79611,145.08372,Friday,7:0,15 mins
392,-37.86703,145.09159,-37.79611,145.08372,Friday,12:0,18 mins
393,-37.86703,145.09159,-37.79611,145.08372,Friday,18:0,20 mins
394,-37.86703,145.09159,-37.79611,145.08372,Saturday,7:0,13 mins
395,-37.86703,145.09159,-37.79611,145.08372,Saturday,12:0,19 mins
396,-37.86703,145.09159,-37.79611,145.08372,Saturday,18:0,17 mins
397,-37.86703,145.09159,-37.79635,145.08352,Monday,7:0,15 mins
398,-37.86703,145.09159,-37.79635,145.08352,Monday,12:0,17 mins
399,-37.86703,145.09159,-37.79635,145.08352,Monday,18:0,19 mins
400,-37.86703,145.09159,-37.79635,145.08352,Friday,7:0,15 mins
401,-37.86703,145.09159,-37.79635,145.08352,Friday,12:0,18 mins
402,-37.86703,145.09159,-37.79635,145.08352,Friday,18:0,20 mins
403,-37.86703,145.09159,-37.79635,145.08352,Saturday,7:0,13 mins
404,-37.86703,145.09159,-37.79635,145.08352,Saturday,12:0,20 mins
405,-37.86703,145.09159,-37.79635,145.08352,Saturday,18:0,17 mins
406,-37.86703,145.09159,-37.79618,145.08328,Monday,7:0,15 mins
407,-37.86703,145.09159,-37.79618,145.08328,Monday,12:0,17 mins
408,-37.86703,145.09159,-37.79618,145.08328,Monday,18:0,19 mins
409,-37.86703,145.09159,-37.79618,145.08328,Friday,7:0,15 mins
410,-37.86703,145.09159,-37.79618,145.08328,Friday,12:0,18 mins
411,-37.86703,145.09159,-37.79618,145.08328,Friday,18:0,20 mins
412,-37.86703,145.09159,-37.79618,145.08328,Saturday,7:0,13 mins
413,-37.86703,145.09159,-37.79618,145.08328,Saturday,12:0,20 mins
414,-37.86703,145.09159,-37.79618,145.08328,Saturday,18:0,17 mins
415,-37.86703,145.09159,-37.80876,145.02757,Monday,7:0,20 mins
416,-37.86703,145.09159,-37.80876,145.02757,Monday,12:0,20 mins
417,-37.86703,145.09159,-37.80876,145.02757,Monday,18:0,23 mins
418,-37.86703,145.09159,-37.80876,145.02757,Friday,7:0,20 mins
419,-37.86703,145.09159,-37.80876,145.02757,Friday,12:0,22 mins
420,-37.86703,145.09159,-37.80876,145.02757,Friday,18:0,25 mins
421,-37.86703,145.09159,-37.80876,145.02757,Saturday,7:0,17 mins
422,-37.86703,145.09159,-37.80876,145.02757,Saturday,12:0,25 mins
423,-37.86703,145.09159,-37.80876,145.02757,Saturday,18:0,21 mins
424,-37.86703,145.09159,-37.80887,145.02793,Monday,7:0,19 mins
425,-37.86703,145.09159,-37.80887,145.02793,Monday,12:0,20 mins
426,-37.86703,145.09159,-37.80887,145.02793,Monday,18:0,23 mins
427,-37.86703,145.09159,-37.80887,145.02793,Friday,7:0,19 mins
428,-37.86703,145.09159,-37.80887,145.02793,Friday,12:0,22 mins
429,-37.86703,145.09159,-37.80887,145.02793,Friday,18:0,25 mins
430,-37.86703,145.09159,-37.80887,145.02793,Saturday,7:0,16 mins
431,-37.86703,145.09159,-37.80887,145.02793,Saturday,12:0,25 mins
432,-37.86703,145.09159,-37.80887,145.02793,Saturday,18:0,22 mins
433,-37.86703,145.09159,-37.80926,145.02729,Monday,7:0,19 mins
434,-37.86703,145.09159,-37.80926,145.02729,Monday,12:0,20 mins
435,-37.86703,145.09159,-37.80926,145.02729,Monday,18:0,22 mins
436,-37.86703,145.09159,-37.80926,145.02729,Friday,7:0,20 mins
437,-37.86703,145.09159,-37.80926,145.02729,Friday,12:0,22 mins
438,-37.86703,145.09159,-37.80926,145.02729,Friday,18:0,25 mins
439,-37.86703,145.09159,-37.80926,145.02729,Saturday,7:0,16 mins
440,-37.86703,145.09159,-37.80926,145.02729,Saturday,12:0,25 mins
441,-37.86703,145.09159,-37.80926,145.02729,Saturday,18:0,21 mins
442,-37.86703,145.09159,-37.80892,145.02704,Monday,7:0,20 mins
443,-37.86703,145.09159,-37.80892,145.02704,Monday,12:0,20 mins
444,-37.86703,145.09159,-37.80892,145.02704,Monday,18:0,23 mins
445,-37.86703,145.09159,-37.80892,145.02704,Friday,7:0,20 mins
446,-37.86703,145.09159,-37.80892,145.02704,Friday,12:0,22 mins
447,-37.86703,145.09159,-37.80892,145.02704,Friday,18:0,25 mins
448,-37.86703,145.09159,-37.80892,145.02704,Saturday,7:0,17 mins
449,-37.86703,145.09159,-37.80892,145.02704,Saturday,12:0,25 mins
450,-37.86703,145.09159,-37.80892,145.02704,Saturday,18:0,21 mins
451,-37.86703,145.09159,-37.83695,145.09699,Monday,7:0,6 mins
452,-37.86703,145.09159,-37.83695,145.09699,Monday,12:0,6 mins
453,-37.86703,145.09159,-37.83695,145.09699,Monday,18:0,7 mins
454,-37.86703,145.09159,-37.83695,145.09699,Friday,7:0,6 mins
455,-37.86703,145.09159,-37.83695,145.09699,Friday,12:0,6 mins
456,-37.86703,145.09159,-37.83695,145.09699,Friday,18:0,7 mins
457,-37.86703,145.09159,-37.83695,145.09699,Saturday,7:0,5 mins
458,-37.86703,145.09159,-37.83695,145.09699,Saturday,12:0,7 mins
459,-37.86703,145.09159,-37.83695,145.09699,Saturday,18:0,7 mins
460,-37.86703,145.09159,-37.83755,145.09741,Monday,7:0,6 mins
461,-37.86703,145.09159,-37.83755,145.09741,Monday,12:0,6 mins
462,-37.86703,145.09159,-37.83755,145.09741,Monday,18:0,7 mins
463,-37.86703,145.09159,-37.83755,145.09741,Friday,7:0,6 mins
464,-37.86703,145.09159,-37.83755,145.09741,Friday,12:0,6 mins
465,-37.86703,145.09159,-37.83755,145.09741,Friday,18:0,7 mins
466,-37.86703,145.09159,-37.83755,145.09741,Saturday,7:0,5 mins
467,-37.86703,145.09159,-37.83755,145.09741,Saturday,12:0,6 mins
468,-37.86703,145.09159,-37.83755,145.09741,Saturday,18:0,6 mins
469,-37.86703,145.09159,-37.83799,145.09681,Monday,7:0,6 mins
470,-37.86703,145.09159,-37.83799,145.09681,Monday,12:0,6 mins
471,-37.86703,145.09159,-37.83799,145.09681,Monday,18:0,7 mins
472,-37.86703,145.09159,-37.83799,145.09681,Friday,7:0,6 mins
473,-37.86703,145.09159,-37.83799,145.09681,Friday,12:0,6 mins
474,-37.86703,145.09159,-37.83799,145.09681,Friday,18:0,7 mins
475,-37.86703,145.09159,-37.83799,145.09681,Saturday,7:0,5 mins
476,-37.86703,145.09159,-37.83799,145.09681,Saturday,12:0,6 mins
477,-37.86703,145.09159,-37.83799,145.09681,Saturday,18:0,6 mins
478,-37.86703,145.09159,-37.83741,145.09626,Monday,7:0,6 mins
479,-37.86703,145.09159,-37.83741,145.09626,Monday,12:0,6 mins
480,-37.86703,145.09159,-37.83741,145.09626,Monday,18:0,7 mins
481,-37.86703,145.09159,-37.83741,145.09626,Friday,7:0,6 mins
482,-37.86703,145.09159,-37.83741,145.09626,Friday,12:0,6 mins
483,-37.86703,145.09159,-37.83741,145.09626,Friday,18:0,7 mins
484,-37.86703,145.09159,-37.83741,145.09626,Saturday,7:0,5 mins
485,-37.86703,145.09159,-37.83741,145.09626,Saturday,12:0,6 mins
486,-37.86703,145.09159,-37.83741,145.09626,Saturday,18:0,6 mins
487,-37.86703,145.09159,-37.85467,145.09384,Monday,7:0,3 mins
488,-37.86703,145.09159,-37.85467,145.09384,Monday,12:0,3 mins
489,-37.86703,145.09159,-37.85467,145.09384,Monday,18:0,4 mins
490,-37.86703,145.09159,-37.85467,145.09384,Friday,7:0,3 mins
491,-37.86703,145.09159,-37.85467,145.09384,Friday,12:0,3 mins
492,-37.86703,145.09159,-37.85467,145.09384,Friday,18:0,4 mins
493,-37.86703,145.09159,-37.85467,145.09384,Saturday,7:0,3 mins
494,-37.86703,145.09159,-37.85467,145.09384,Saturday,12:0,3 mins
495,-37.86703,145.09159,-37.85467,145.09384,Saturday,18:0,3 mins
496,-37.86703,145.09159,-37.85489,145.09413,Monday,7:0,3 mins
497,-37.86703,145.09159,-37.85489,145.09413,Monday,12:0,3 mins
498,-37.86703,145.09159,-37.85489,145.09413,Monday,18:0,3 mins
499,-37.86703,145.09159,-37.85489,145.09413,Friday,7:0,3 mins
500,-37.86703,145.09159,-37.85489,145.09413,Friday,12:0,3 mins
501,-37.86703,145.09159,-37.85489,145.09413,Friday,18:0,4 mins
502,-37.86703,145.09159,-37.85489,145.09413,Saturday,7:0,2 mins
503,-37.86703,145.09159,-37.85489,145.09413,Saturday,12:0,3 mins
504,-37.86703,145.09159,-37.85489,145.09413,Saturday,18:0,3 mins
505,-37.86703,145.09159,-37.85513,145.09376,Monday,7:0,3 mins
506,-37.86703,145.09159,-37.85513,145.09376,Monday,12:0,3 mins
507,-37.86703,145.09159,-37.85513,145.09376,Monday,18:0,4 mins
508,-37.86703,145.09159,-37.85513,145.09376,Friday,7:0,3 mins
509,-37.86703,145.09159,-37.85513,145.09376,Friday,12:0,3 mins
510,-37.86703,145.09159,-37.85513,145.09376,Friday,18:0,4 mins
511,-37.86703,145.09159,-37.85513,145.09376,Saturday,7:0,3 mins
512,-37.86703,145.09159,-37.85513,145.09376,Saturday,12:0,3 mins
513,-37.86703,145.09159,-37.85513,145.09376,Saturday,18:0,3 mins
514,-37.86703,145.09159,-37.83331,145.06247,Monday,7:0,10 mins
515,-37.86703,145.09159,-37.83331,145.06247,Monday,12:0,11 mins
516,-37.86703,145.09159,-37.83331,145.06247,Monday,18:0,12 mins
517,-37.86703,145.09159,-37.83331,145.06247,Friday,7:0,10 mins
518,-37.86703,145.09159,-37.83331,145.06247,Friday,12:0,13 mins
519,-37.86703,145.09159,-37.83331,145.06247,Friday,18:0,13 mins
520,-37.86703,145.09159,-37.83331,145.06247,Saturday,7:0,9 mins
521,-37.86703,145.09159,-37.83331,145.06247,Saturday,12:0,13 mins
522,-37.86703,145.09159,-37.83331,145.06247,Saturday,18:0,11 mins
523,-37.86703,145.09159,-37.8337,145.06275,Monday,7:0,10 mins
524,-37.86703,145.09159,-37.8337,145.06275,Monday,12:0,11 mins
525,-37.86703,145.09159,-37.8337,145.06275,Monday,18:0,12 mins
526,-37.86703,145.09159,-37.8337,145.06275,Friday,7:0,10 mins
527,-37.86703,145.09159,-37.8337,145.06275,Friday,12:0,12 mins
528,-37.86703,145.09159,-37.8337,145.06275,Friday,18:0,13 mins
529,-37.86703,145.09159,-37.8337,145.06275,Saturday,7:0,9 mins
530,-37.86703,145.09159,-37.8337,145.06275,Saturday,12:0,13 mins
531,-37.86703,145.09159,-37.8337,145.06275,Saturday,18:0,11 mins
532,-37.86703,145.09159,-37.83394,145.06233,Monday,7:0,10 mins
533,-37.86703,145.09159,-37.83394,145.06233,Monday,12:0,11 mins
534,-37.86703,145.09159,-37.83394,145.06233,Monday,18:0,12 mins
535,-37.86703,145.09159,-37.83394,145.06233,Friday,7:0,10 mins
536,-37.86703,145.09159,-37.83394,145.06233,Friday,12:0,12 mins
537,-37.86703,145.09159,-37.83394,145.06233,Friday,18:0,13 mins
538,-37.86703,145.09159,-37.83394,145.06233,Saturday,7:0,9 mins
539,-37.86703,145.09159,-37.83394,145.06233,Saturday,12:0,13 mins
540,-37.86703,145.09159,-37.83394,145.06233,Saturday,18:0,11 mins
541,-37.86703,145.09159,-37.83362,145.06202,Monday,7:0,10 mins
542,-37.86703,145.09159,-37.83362,145.06202,Monday,12:0,11 mins
543,-37.86703,145.09159,-37.83362,145.06202,Monday,18:0,12 mins
544,-37.86703,145.09159,-37.83362,145.06202,Friday,7:0,10 mins
545,-37.86703,145.09159,-37.83362,145.06202,Friday,12:0,12 mins
546,-37.86703,145.09159,-37.83362,145.06202,Friday,18:0,13 mins
547,-37.86703,145.09159,-37.83362,145.06202,Saturday,7:0,9 mins
548,-37.86703,145.09159,-37.83362,145.06202,Saturday,12:0,12 mins
549,-37.86703,145.09159,-37.83362,145.06202,Saturday,18:0,11 mins
550,-37.86703,145.09159,-37.83738,145.06119,Monday,7:0,10 mins
551,-37.86703,145.09159,-37.83738,145.06119,Monday,12:0,11 mins
552,-37.86703,145.09159,-37.83738,145.06119,Monday,18:0,11 mins
553,-37.86703,145.09159,-37.83738,145.06119,Friday,7:0,10 mins
554,-37.86703,145.09159,-37.83738,145.06119,Friday,12:0,12 mins
555,-37.86703,145.09159,-37.83738,145.06119,Friday,18:0,12 mins
556,-37.86703,145.09159,-37.83738,145.06119,Saturday,7:0,9 mins
557,-37.86703,145.09159,-37.83738,145.06119,Saturday,12:0,12 mins
558,-37.86703,145.09159,-37.83738,145.06119,Saturday,18:0,11 mins
559,-37.86703,145.09159,-37.83777,145.06115,Monday,7:0,10 mins
560,-37.86703,145.09159,-37.83777,145.06115,Monday,12:0,11 mins
561,-37.86703,145.09159,-37.83777,145.06115,Monday,18:0,11 mins
562,-37.86703,145.09159,-37.83777,145.06115,Friday,7:0,10 mins
563,-37.86703,145.09159,-37.83777,145.06115,Friday,12:0,12 mins
564,-37.86703,145.09159,-37.83777,145.06115,Friday,18:0,12 mins
565,-37.86703,145.09159,-37.83777,145.06115,Saturday,7:0,9 mins
566,-37.86703,145.09159,-37.83777,145.06115,Saturday,12:0,12 mins
567,-37.86703,145.09159,-37.83777,145.06115,Saturday,18:0,11 mins
568,-37.86703,145.09159,-37.83756,145.06057,Monday,7:0,9 mins
569,-37.86703,145.09159,-37.83756,145.06057,Monday,12:0,11 mins
570,-37.86703,145.09159,-37.83756,145.06057,Monday,18:0,11 mins
571,-37.86703,145.09159,-37.83756,145.06057,Friday,7:0,10 mins
572,-37.86703,145.09159,-37.83756,145.06057,Friday,12:0,12 mins
573,-37.86703,145.09159,-37.83756,145.06057,Friday,18:0,13 mins
574,-37.86703,145.09159,-37.83756,145.06057,Saturday,7:0,9 mins
575,-37.86703,145.09159,-37.83756,145.06057,Saturday,12:0,12 mins
576,-37.86703,145.09159,-37.83756,145.06057,Saturday,18:0,11 mins
577,-37.86703,145.09159,-37.83725,145.06055,Monday,7:0,9 mins
578,-37.86703,145.09159,-37.83725,145.06055,Monday,12:0,11 mins
579,-37.86703,145.09159,-37.83725,145.06055,Monday,18:0,11 mins
580,-37.86703,145.09159,-37.83725,145.06055,Friday,7:0,10 mins
581,-37.86703,145.09159,-37.83725,145.06055,Friday,12:0,12 mins
582,-37.86703,145.09159,-37.83725,145.06055,Friday,18:0,12 mins
583,-37.86703,145.09159,-37.83725,145.06055,Saturday,7:0,9 mins
584,-37.86703,145.09159,-37.83725,145.06055,Saturday,12:0,12 mins
585,-37.86703,145.09159,-37.83725,145.06055,Saturday,18:0,11 mins
586,-37.86703,145.09159,-37.79561,145.06251,Monday,7:0,20 mins
587,-37.86703,145.09159,-37.79561,145.06251,Monday,12:0,21 mins
588,-37.86703,145.09159,-37.79561,145.06251,Monday,18:0,23 mins
589,-37.86703,145.09159,-37.79561,145.06251,Friday,7:0,20 mins
590,-37.86703,145.09159,-37.79561,145.06251,Friday,12:0,23 mins
591,-37.86703,145.09159,-37.79561,145.06251,Friday,18:0,25 mins
592,-37.86703,145.09159,-37.79561,145.06251,Saturday,7:0,17 mins
593,-37.86703,145.09159,-37.79561,145.06251,Saturday,12:0,26 mins
594,-37.86703,145.09159,-37.79561,145.06251,Saturday,18:0,22 mins
595,-37.86703,145.09159,-37.79567,145.06111,Monday,7:0,19 mins
596,-37.86703,145.09159,-37.79567,145.06111,Monday,12:0,20 mins
597,-37.86703,145.09159,-37.79567,145.06111,Monday,18:0,22 mins
598,-37.86703,145.09159,-37.79567,145.06111,Friday,7:0,19 mins
599,-37.86703,145.09159,-37.79567,145.06111,Friday,12:0,22 mins
600,-37.86703,145.09159,-37.79567,145.06111,Friday,18:0,24 mins
601,-37.86703,145.09159,-37.79567,145.06111,Saturday,7:0,16 mins
602,-37.86703,145.09159,-37.79567,145.06111,Saturday,12:0,23 mins
603,-37.86703,145.09159,-37.79567,145.06111,Saturday,18:0,21 mins
604,-37.86703,145.09159,-37.79471,145.0612,Monday,7:0,20 mins
605,-37.86703,145.09159,-37.79471,145.0612,Monday,12:0,20 mins
606,-37.86703,145.09159,-37.79471,145.0612,Monday,18:0,23 mins
607,-37.86703,145.09159,-37.79471,145.0612,Friday,7:0,20 mins
608,-37.86703,145.09159,-37.79471,145.0612,Friday,12:0,22 mins
609,-37.86703,145.09159,-37.79471,145.0612,Friday,18:0,24 mins
610,-37.86703,145.09159,-37.79471,145.0612,Saturday,7:0,16 mins
611,-37.86703,145.09159,-37.79471,145.0612,Saturday,12:0,23 mins
612,-37.86703,145.09159,-37.79471,145.0612,Saturday,18:0,21 mins
613,-37.86703,145.09159,-37.80202,145.06127,Monday,7:0,18 mins
614,-37.86703,145.09159,-37.80202,145.06127,Monday,12:0,18 mins
615,-37.86703,145.09159,-37.80202,145.06127,Monday,18:0,21 mins
616,-37.86703,145.09159,-37.80202,145.06127,Friday,7:0,18 mins
617,-37.86703,145.09159,-37.80202,145.06127,Friday,12:0,20 mins
618,-37.86703,145.09159,-37.80202,145.06127,Friday,18:0,22 mins
619,-37.86703,145.09159,-37.80202,145.06127,Saturday,7:0,15 mins
620,-37.86703,145.09159,-37.80202,145.06127,Saturday,12:0,21 mins
621,-37.86703,145.09159,-37.80202,145.06127,Saturday,18:0,19 mins
622,-37.86703,145.09159,-37.80236,145.06167,Monday,7:0,18 mins
623,-37.86703,145.09159,-37.80236,145.06167,Monday,12:0,18 mins
624,-37.86703,145.09159,-37.80236,145.06167,Monday,18:0,20 mins
625,-37.86703,145.09159,-37.80236,145.06167,Friday,7:0,18 mins
626,-37.86703,145.09159,-37.80236,145.06167,Friday,12:0,20 mins
627,-37.86703,145.09159,-37.80236,145.06167,Friday,18:0,22 mins
628,-37.86703,145.09159,-37.80236,145.06167,Saturday,7:0,15 mins
629,-37.86703,145.09159,-37.80236,145.06167,Saturday,12:0,21 mins
630,-37.86703,145.09159,-37.80236,145.06167,Saturday,18:0,19 mins
631,-37.86703,145.09159,-37.80256,145.06117,Monday,7:0,18 mins
632,-37.86703,145.09159,-37.80256,145.06117,Monday,12:0,18 mins
633,-37.86703,145.09159,-37.80256,145.06117,Monday,18:0,20 mins
634,-37.86703,145.09159,-37.80256,145.06117,Friday,7:0,18 mins
635,-37.86703,145.09159,-37.80256,145.06117,Friday,12:0,20 mins
636,-37.86703,145.09159,-37.80256,145.06117,Friday,18:0,22 mins
637,-37.86703,145.09159,-37.80256,145.06117,Saturday,7:0,15 mins
638,-37.86703,145.09159,-37.80256,145.06117,Saturday,12:0,21 mins
639,-37.86703,145.09159,-37.80256,145.06117,Saturday,18:0,19 mins
640,-37.86703,145.09159,-37.80225,145.06081,Monday,7:0,18 mins
641,-37.86703,145.09159,-37.80225,145.06081,Monday,12:0,18 mins
642,-37.86703,145.09159,-37.80225,145.06081,Monday,18:0,20 mins
643,-37.86703,145.09159,-37.80225,145.06081,Friday,7:0,18 mins
644,-37.86703,145.09159,-37.80225,145.06081,Friday,12:0,20 mins
645,-37.86703,145.09159,-37.80225,145.06081,Friday,18:0,22 mins
646,-37.86703,145.09159,-37.80225,145.06081,Saturday,7:0,15 mins
647,-37.86703,145.09159,-37.80225,145.06081,Saturday,12:0,21 mins
648,-37.86703,145.09159,-37.80225,145.06081,Saturday,18:0,19 mins
649,-37.86703,145.09159,-37.81147,145.05946,Monday,7:0,16 mins
650,-37.86703,145.09159,-37.81147,145.05946,Monday,12:0,17 mins
651,-37.86703,145.09159,-37.81147,145.05946,Monday,18:0,19 mins
652,-37.86703,145.09159,-37.81147,145.05946,Friday,7:0,16 mins
653,-37.86703,145.09159,-37.81147,145.05946,Friday,12:0,18 mins
654,-37.86703,145.09159,-37.81147,145.05946,Friday,18:0,20 mins
655,-37.86703,145.09159,-37.81147,145.05946,Saturday,7:0,13 mins
656,-37.86703,145.09159,-37.81147,145.05946,Saturday,12:0,19 mins
657,-37.86703,145.09159,-37.81147,145.05946,Saturday,18:0,17 mins
658,-37.86703,145.09159,-37.81193,145.05982,Monday,7:0,16 mins
659,-37.86703,145.09159,-37.81193,145.05982,Monday,12:0,16 mins
660,-37.86703,145.09159,-37.81193,145.05982,Monday,18:0,19 mins
661,-37.86703,145.09159,-37.81193,145.05982,Friday,7:0,16 mins
662,-37.86703,145.09159,-37.81193,145.05982,Friday,12:0,18 mins
663,-37.86703,145.09159,-37.81193,145.05982,Friday,18:0,20 mins
664,-37.86703,145.09159,-37.81193,145.05982,Saturday,7:0,13 mins
665,-37.86703,145.09159,-37.81193,145.05982,Saturday,12:0,19 mins
666,-37.86703,145.09159,-37.81193,145.05982,Saturday,18:0,17 mins
667,-37.86703,145.09159,-37.81216,145.05933,Monday,7:0,16 mins
668,-37.86703,145.09159,-37.81216,145.05933,Monday,12:0,17 mins
669,-37.86703,145.09159,-37.81216,145.05933,Monday,18:0,19 mins
670,-37.86703,145.09159,-37.81216,145.05933,Friday,7:0,16 mins
671,-37.86703,145.09159,-37.81216,145.05933,Friday,12:0,18 mins
672,-37.86703,145.09159,-37.81216,145.05933,Friday,18:0,20 mins
673,-37.86703,145.09159,-37.81216,145.05933,Saturday,7:0,14 mins
674,-37.86703,145.09159,-37.81216,145.05933,Saturday,12:0,19 mins
675,-37.86703,145.09159,-37.81216,145.05933,Saturday,18:0,18 mins
676,-37.86703,145.09159,-37.81184,145.05901,Monday,7:0,17 mins
677,-37.86703,145.09159,-37.81184,145.05901,Monday,12:0,17 mins
678,-37.86703,145.09159,-37.81184,145.05901,Monday,18:0,19 mins
679,-37.86703,145.09159,-37.81184,145.05901,Friday,7:0,16 mins
680,-37.86703,145.09159,-37.81184,145.05901,Friday,12:0,18 mins
681,-37.86703,145.09159,-37.81184,145.05901,Friday,18:0,20 mins
682,-37.86703,145.09159,-37.81184,145.05901,Saturday,7:0,14 mins
683,-37.86703,145.09159,-37.81184,145.05901,Saturday,12:0,20 mins
684,-37.86703,145.09159,-37.81184,145.05901,Saturday,18:0,18 mins
685,-37.86703,145.09159,-37.8172654,145.0583603,Monday,7:0,15 mins
686,-37.86703,145.09159,-37.8172654,145.0583603,Monday,12:0,15 mins
687,-37.86703,145.09159,-37.8172654,145.0583603,Monday,18:0,17 mins
688,-37.86703,145.09159,-37.8172654,145.0583603,Friday,7:0,15 mins
689,-37.86703,145.09159,-37.8172654,145.0583603,Friday,12:0,16 mins
690,-37.86703,145.09159,-37.8172654,145.0583603,Friday,18:0,18 mins
691,-37.86703,145.09159,-37.8172654,145.0583603,Saturday,7:0,12 mins
692,-37.86703,145.09159,-37.8172654,145.0583603,Saturday,12:0,17 mins
693,-37.86703,145.09159,-37.8172654,145.0583603,Saturday,18:0,16 mins
694,-37.86703,145.09159,-37.81744,145.05873,Monday,7:0,15 mins
695,-37.86703,145.09159,-37.81744,145.05873,Monday,12:0,15 mins
696,-37.86703,145.09159,-37.81744,145.05873,Monday,18:0,17 mins
697,-37.86703,145.09159,-37.81744,145.05873,Friday,7:0,15 mins
